parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2015/210,7/1/2015,28.0655,-82.87356667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8937,28 ̊03.930',82 ̊52.414',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/213,7/1/2015,28.11755,-82.82348333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8938,28 ̊07.053',82 ̊49.409',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/211,7/1/2015,28.10966667,-82.78355,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8939,28 ̊06.580',82 ̊47.013',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/212,7/1/2015,28.11076667,-82.78398333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8940,28 ̊06.646',82 ̊47.039',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/214,7/1/2015,28.08505,-82.8323,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8941,28 ̊05.103',82 ̊49.938',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/217,7/2/2015,28.04846667,-83.0119,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8942,28 ̊02.908',83 ̊00.714',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/218,7/2/2015,28.07493333,-83.03775,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8943,28 ̊04.496',83 ̊02.265',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/219,7/2/2015,28.04856667,-83.0118,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8944,28 ̊02.914',83 ̊00.708',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/215,7/2/2015,28.18755,-82.84421667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8945,28 ̊11.253',82 ̊50.653',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/216,7/2/2015,28.18723333,-82.84415,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8946,28 ̊11.234',82 ̊50.649',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/222,7/3/2015,28.10828333,-82.89471667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8947,28 ̊06.497',82 ̊53.683',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/223,7/3/2015,28.10128333,-82.84116667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8948,28 ̊06.077',82 ̊50.470',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/220,7/3/2015,28.10238333,-82.80895,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8949,28 ̊06.143',82 ̊48.537',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/221,7/3/2015,28.10246667,-82.80855,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8950,28 ̊06.148',82 ̊48.513',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/224,7/3/2015,28.10221667,-82.80843333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8951,28 ̊06.133',82 ̊48.506',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/225,7/5/2015,28.07288333,-82.82,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8952,28 ̊04.373',82 ̊49.200',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/227,7/6/2015,28.07571667,-83.03861667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8953,28 ̊04.543',83 ̊02.317',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/226,7/6/2015,28.0936,-82.83283333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8954,28 ̊05.616',82 ̊49.970',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/229,7/7/2015,28.06695,-82.87178333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8955,28 ̊04.017',82 ̊52.307',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/228,7/7/2015,28.08493333,-82.8325,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8956,28 ̊05.096',82 ̊49.950',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/230,7/7/2015,28.08498333,-82.83251667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8957,28 ̊05.099',82 ̊49.951',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/231,7/7/2015,28.08491667,-82.83293333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8958,28 ̊05.095',82 ̊49.976',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/232,7/8/2015,28.10743333,-82.78171667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8959,28 ̊06.446',82 ̊46.903',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/233,7/8/2015,28.10246667,-82.80856667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8960,28 ̊06.148',82 ̊48.514',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/234,7/8/2015,28.10741667,-82.78156667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8961,28 ̊06.445',82 ̊46.894',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/235,7/8/2015,28.10941667,-82.78706667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8962,28 ̊06.565',82 ̊47.224',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/236,7/9/2015,28.10941667,-82.83278333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8963,28 ̊06.565',82 ̊49.967',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/237,7/9/2015,28.10235,-82.80875,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8964,28 ̊06.141',82 ̊48.525',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/238,7/9/2015,28.10733333,-82.78166667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8965,28 ̊06.440',82 ̊46.900',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/239,7/9/2015,28.10256667,-82.8086,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8966,28 ̊06.154',82 ̊48.516',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/241,7/10/2015,28.04788333,-83.01451667,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.8967,28 ̊02.873',83 ̊00.871',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/240,7/10/2015,28.1074,-82.78135,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8968,28 ̊06.444',82 ̊46.881',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/242,7/10/2015,28.1072,-82.78155,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8969,28 ̊06.432',82 ̊46.893',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/243,7/10/2015,28.10718333,-82.7814,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8970,28 ̊06.431',82 ̊46.884',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/244,7/10/2015,28.10946667,-82.83238333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8971,28 ̊06.568',82 ̊49.943',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/245,7/10/2015,28.08495,-82.83208333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8972,28 ̊05.097',82 ̊49.925',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/246,7/10/2015,28.08498333,-82.83201667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8973,28 ̊05.099',82 ̊49.921',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/247,7/10/2015,28.0849,-82.83196667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8974,28 ̊05.094',82 ̊49.918',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/248,7/10/2015,28.08488333,-82.83211667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8975,28 ̊05.093',82 ̊49.927',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/249,7/10/2015,28.08511667,-82.83158333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8976,28 ̊05.107',82 ̊49.895',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/250,7/10/2015,28.08485,-82.8319,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8977,28 ̊05.091',82 ̊49.914',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/253,7/13/2015,28.18096667,-82.8321,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.8978,28 ̊10.858',82 ̊49.926',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/251,7/13/2015,28.10755,-82.78128333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8979,28 ̊06.453',82 ̊46.877',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/252,7/13/2015,28.10728333,-82.78125,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8980,28 ̊06.437',82 ̊46.875',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/254,7/13/2015,28.10743333,-82.78145,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8981,28 ̊06.446',82 ̊46.887',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/255,7/13/2015,28.10733333,-82.78145,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8982,28 ̊06.440',82 ̊46.887',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2015/256,7/13/2015,28.10735,-82.78096667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.8983,28 ̊06.441',82 ̊46.858',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
